E T Indicator
1.00 16621 21
0.96 16622 21
1.05 16623 21
-2.30 16624 21
-0.30 16625 21
-1.14 16626 21
2.80 16627 21
0.55 16628 21
0.39 16629 21
-0.87 16630 21
0.93 16631 21
0.68 16632 21
-0.43 16633 21
0.11 16634 21
0.94 16635 21
0.69 16636 21
0.35 16637 21
-0.77 16638 21
28.52 16639 21
0.27 16640 21
0.30 16641 21
-0.05 16642 21
-0.55 16643 21
-0.07 16644 21
0.80 16645 21
-0.24 16646 21
0.26 16647 21
0.81 16648 21
-0.38 16649 21
0.44 16650 21
1.08 16651 21
2.92 16652 21
2.27 16653 21
2.08 16654 21
0.75 16655 21
1.93 16656 21
0.62 16657 21
-0.54 16658 21
-0.24 16659 21
1.15 16660 21
0.06 16661 21
1.11 16662 21
8.53 16663 21
0.59 16664 21
0.31 16665 21
-0.10 16666 21
0.09 16667 21
0.16 16668 21
0.41 16669 21
0.85 16670 21
3.77 16671 21
-0.94 16672 21
-1.27 16673 21
0.55 16674 21
-0.69 16675 21
0.47 16676 21
6.47 16677 21
-0.10 16678 21
0.79 16679 21
0.13 16680 21
0.62 16681 21
-0.24 16682 21
0.48 16683 21
0.26 16684 21
0.20 16685 21
-0.34 16686 21
0.02 16687 21
5.18 16688 21
-1.77 16689 21
-0.15 16690 21
-1.22 16691 21
-1.26 16692 21
-0.31 16693 21
16.12 16694 21
-0.00 16695 21
0.92 16696 21
-2.65 16697 21
-0.66 16698 21
-0.25 16699 21
-0.10 16700 21
-1.39 16701 21
-1.19 16702 21
0.31 16703 21
0.66 16704 21
1.73 16705 21
1.25 16706 21
-32.24 16707 21
-0.04 16708 21
0.64 16709 21
0.97 16710 21
1.21 16711 21
6.44 16712 21
-2.66 16713 21
0.98 16714 21
0.20 16715 21
0.55 16716 21
0.79 16717 21
-1.04 16718 21
0.86 16719 21
0.11 16720 21
0.52 16721 21
-0.68 16722 21
12.82 16723 21
0.68 16724 21
0.12 16725 21
2.55 16726 21
0.60 16727 21
0.44 16728 21
-1.29 16729 21
-6.28 16730 21
-0.45 16731 21
1.79 16732 21
-4.34 16733 21
0.05 16734 21
-0.22 16735 21
-0.08 16736 21
0.00 16737 21
-5.07 16738 21
-0.37 16739 21
4.38 16740 21
0.54 16741 21
0.06 16742 21
0.92 16743 21
0.68 16744 21
-0.30 16745 21
0.48 16746 21
0.42 16747 21
3.04 16748 21
0.45 16749 21
-0.37 16750 21
0.13 16751 21
0.25 16752 21
-0.02 16753 21
-0.03 16754 21
1.43 16755 21
32.49 16756 21
0.60 16757 21
-0.60 16758 21
0.30 16759 21
52.56 16760 21
0.05 16761 21
5.72 16762 21
0.52 16763 21
0.45 16764 21
-0.34 16765 21
0.43 16766 21
0.17 16767 21
0.37 16768 21
-0.04 16769 21
-1.51 16770 21
1.19 16771 21
-0.03 16772 21
0.30 16773 21
-0.40 16774 21
-0.57 16775 21
3.35 16776 21
0.04 16777 21
1.25 16778 21
0.46 16779 21
0.29 16780 21
1.74 16781 21
0.81 16782 21
-8.90 16783 21
-0.35 16784 21
0.67 16785 21
0.45 16786 21
2.14 16787 21
0.62 16788 21
-0.15 16789 21
-3.45 16790 21
1.27 16791 21
0.70 16792 21
6.65 16793 21
-1.65 16794 21
0.32 16795 21
0.30 16796 21
-0.33 16797 21
-0.19 16798 21
0.28 16799 21
0.06 16800 21
0.22 16801 22
0.38 16802 22
0.68 16803 22
-0.86 16804 22
0.32 16805 22
0.76 16806 22
0.79 16807 22
0.62 16808 22
0.98 16809 22
0.95 16810 22
0.87 16811 22
0.83 16812 22
0.60 16813 22
0.67 16814 22
0.64 16815 22
0.34 16816 22
0.45 16817 22
0.29 16818 22
0.70 16819 22
0.72 16820 22
0.57 16821 22
0.59 16822 22
0.52 16823 22
0.60 16824 22
0.55 16825 22
0.78 16826 22
0.56 16827 22
0.55 16828 22
0.57 16829 22
1.21 16830 22
0.77 16831 22
0.81 16832 22
0.59 16833 22
0.52 16834 22
0.42 16835 22
0.21 16836 22
0.45 16837 22
0.70 16838 22
0.63 16839 22
0.79 16840 22
0.30 16841 22
0.07 16842 22
-3.51 16843 22
0.19 16844 22
-0.14 16845 22
-0.09 16846 22
0.10 16847 22
0.03 16848 22
0.03 16849 22
-0.06 16850 22
-0.01 16851 22
0.05 16852 22
-0.04 16853 22
-0.15 16854 22
0.09 16855 22
-0.12 16856 22
-0.16 16857 22
-0.00 16858 22
-0.22 16859 22
-0.04 16860 22
-0.13 16861 22
0.03 16862 22
-0.15 16863 22
0.05 16864 22
0.12 16865 22
-0.03 16866 22
0.05 16867 22
-0.06 16868 22
-0.05 16869 22
0.06 16870 22
0.02 16871 22
0.00 16872 22
-0.06 16873 22
-0.00 16874 22
-0.13 16875 22
0.10 16876 22
0.05 16877 22
-0.28 16878 22
-0.13 16879 22
-0.05 16880 22
0.01 16881 22
0.02 16882 22
-0.06 16883 22
-0.04 16884 22
-0.16 16885 22
-0.01 16886 22
0.05 16887 22
-0.00 16888 22
0.03 16889 22
0.09 16890 22
-0.02 16891 22
0.03 16892 22
-0.02 16893 22
0.07 16894 22
-0.26 16895 22
-0.04 16896 22
-0.01 16897 22
0.00 16898 22
0.10 16899 22
-0.16 16900 22
-0.16 16901 22
0.02 16902 22
-0.10 16903 22
-0.19 16904 22
0.04 16905 22
0.22 16906 22
-0.13 16907 22
0.06 16908 22
0.12 16909 22
0.19 16910 22
-0.06 16911 22
0.04 16912 22
-0.17 16913 22
0.10 16914 22
0.00 16915 22
0.00 16916 22
0.10 16917 22
-1.29 16918 22
0.72 16919 22
0.63 16920 22
0.24 16921 22
0.24 16922 22
5.11 16923 22
-0.98 16924 22
1.74 16925 22
-1.11 16926 22
-0.64 16927 22
-0.02 16928 22
-0.14 16929 22
-0.22 16930 22
1.84 16931 22
1.55 16932 22
0.29 16933 22
0.70 16934 22
0.22 16935 22
-0.08 16936 22
-3.12 16937 22
1.35 16938 22
0.35 16939 22
0.06 16940 22
0.04 16941 22
-0.58 16942 22
-1.91 16943 22
-1.60 16944 22
0.54 16945 22
-4.24 16946 22
0.43 16947 22
0.40 16948 22
-0.30 16949 22
0.19 16950 22
-0.26 16951 22
-0.17 16952 22
-0.03 16953 22
-0.08 16954 22
0.24 16955 22
-0.05 16956 22
0.01 16957 22
0.16 16958 22
0.07 16959 22
0.23 16960 22
0.07 16961 22
-0.15 16962 22
0.52 16963 22
-0.26 16964 22
0.05 16965 22
-0.16 16966 22
-5.12 16967 22
0.01 16968 22
0.37 16969 22
0.14 16970 22
-0.07 16971 22
0.05 16972 22
0.08 16973 22
-5.04 16974 22
-0.26 16975 22
0.83 16976 22
0.02 16977 22
0.05 16978 22
-0.36 16979 22
-0.09 16980 22
0.25 16981 22
-0.00 16982 22
-0.18 16983 22
0.59 16984 22
0.21 16985 22
-0.30 16986 22
-0.64 16987 22
-0.83 16988 22
-0.27 16989 22
-1.68 16990 22
-0.02 16991 22
0.19 16992 22
0.28 16993 22
0.46 16994 22
0.25 16995 22
0.51 16996 22
0.78 16997 22
0.43 16998 22
-0.84 16999 22
-0.99 17000 22
-0.73 17001 22
0.09 17002 22
-0.13 17003 22
-0.16 17004 22
0.52 17005 22
1.88 17006 22
0.66 17007 22
-1.75 17008 22
1.10 17009 22
-0.13 17010 22
-0.00 17011 22
0.17 17012 22
-1.20 17013 22
-0.01 17014 22
0.26 17015 22
-0.06 17016 22
0.06 17017 22
-0.05 17018 22
-0.23 17019 22
0.05 17020 22
0.02 17021 22
-0.03 17022 22
-0.23 17023 22
-0.16 17024 22
-0.12 17025 22
-0.39 17026 22
0.31 17027 22
0.19 17028 22
0.16 17029 22
-0.25 17030 22
-0.18 17031 22
-0.56 17032 22
0.20 17033 22
-0.26 17034 22
-0.40 17035 22
0.34 17036 22
-2.72 17037 22
0.07 17038 22
-1.69 17039 22
-0.13 17040 22
-0.63 17041 22
-0.24 17042 22
0.25 17043 22
0.16 17044 22
0.01 17045 22
0.23 17046 22
0.07 17047 22
0.19 17048 22
0.20 17049 22
0.01 17050 22
0.27 17051 22
-0.25 17052 22
0.04 17053 22
0.13 17054 22
-0.10 17055 22
-0.05 17056 22
-0.32 17057 22
0.26 17058 22
0.43 17059 22
1.32 17060 22
0.24 17061 22
0.15 17062 22
-0.89 17063 22
0.46 17064 22
-1.49 17065 22
0.11 17066 22
0.02 17067 22
0.27 17068 22
0.00 17069 22
0.30 17070 22
0.43 17071 22
-0.11 17072 22
-1.46 17073 22
-0.82 17074 22
-0.08 17075 22
-1.15 17076 22
-0.47 17077 22
0.08 17078 22
-0.50 17079 22
-0.33 17080 22
-0.12 17081 22
0.04 17082 22
-0.49 17083 22
-9.56 17084 22
-1.37 17085 22
-0.29 17086 22
-0.05 17087 22
0.14 17088 22
-0.41 17089 22
-0.76 17090 22
0.25 17091 22
-0.28 17092 22
0.07 17093 22
0.29 17094 22
2.99 17095 22
0.05 17096 22
-0.18 17097 22
-0.50 17098 22
0.07 17099 22
-0.79 17100 22
0.33 17101 22
-0.22 17102 22
-0.26 17103 22
0.07 17104 22
0.24 17105 22
11.30 17106 22
-0.42 17107 22
0.14 17108 22
0.33 17109 22
-0.45 17110 22
-0.45 17111 22
0.18 17112 22
0.00 17113 22
0.22 17114 22
0.32 17115 22
-0.46 17116 22
-0.09 17117 22
-0.38 17118 22
-0.71 17119 22
-0.29 17120 22
0.14 17121 22
0.40 17122 22
-1.68 17123 22
-1.21 17124 22
1.68 17125 22
-3.46 17126 22
-0.16 17127 22
1.11 17128 22
-1.10 17129 22
0.33 17130 22
0.89 17131 22
1.12 17132 22
-2.21 17133 22
1.38 17134 22
0.05 17135 22
-1.34 17136 22
-5.00 17137 22
-0.00 17138 22
-0.17 17139 22
1.12 17140 22
-5.32 17141 22
0.68 17142 22
0.03 17143 22
0.61 17144 22
0.03 17145 22
-0.40 17146 22
2.30 17147 22
0.19 17148 22
-0.24 17149 22
0.59 17150 22
1.34 17151 22
0.19 17152 22
0.69 17153 22
0.97 17154 22
-0.27 17155 22
0.15 17156 22
-0.24 17157 22
1.90 17158 22
-1.29 17159 22
-1.01 17160 22
3.36 17161 22
-6.83 17162 22
-0.06 17163 22
0.21 17164 22
-0.24 17165 22
0.72 17166 22
0.11 17167 22
-0.82 17168 22
0.10 17169 22
-1.77 17170 22
-0.07 17171 22
1.28 17172 22
0.11 17173 22
0.49 17174 22
-0.83 17175 22
1.03 17176 22
0.59 17177 22
0.74 17178 22
-0.32 17179 22
-0.04 17180 22
0.29 17181 22
-0.29 17182 22
0.26 17183 22
0.39 17184 22
0.96 17185 22
0.14 17186 22
-0.92 17187 22
-0.79 17188 22
-1.19 17189 22
0.76 17190 22
0.37 17191 22
0.21 17192 22
0.33 17193 22
-0.26 17194 22
274.88 17195 22
0.91 17196 22
2.04 17197 22
0.79 17198 22
0.42 17199 22
-0.34 17200 22
0.33 17201 22
6.03 17202 22
1.15 17203 22
0.64 17204 22
-4.81 17205 22
0.65 17206 22
-5.11 17207 22
-0.97 17208 22
0.18 17209 22
0.02 17210 22
0.28 17211 22
0.32 17212 22
0.37 17213 22
-0.24 17214 22
0.18 17215 22
0.97 17216 22
0.97 17217 22
0.08 17218 22
1.51 17219 22
0.37 17220 22
0.05 17221 22
-0.67 17222 22
-0.01 17223 22
0.24 17224 22
-0.21 17225 22
1.95 17226 22
0.38 17227 22
3.21 17228 22
-0.03 17229 22
-3.25 17230 22
-9.83 17231 22
1.17 17232 22
0.09 17233 22
-0.54 17234 22
-0.38 17235 22
1.65 17236 22
-0.54 17237 22
-3.32 17238 22
0.56 17239 22
-0.57 17240 22
0.76 17241 22
-0.06 17242 22
-1.28 17243 22
-1.16 17244 22
-0.67 17245 22
0.37 17246 22
0.94 17247 22
-3.84 17248 22
0.17 17249 22
-2.88 17250 22
0.33 17251 22
0.23 17252 22
0.74 17253 22
0.83 17254 22
-0.50 17255 22
-0.17 17256 22
-0.66 17257 22
-0.10 17258 22
1.40 17259 22
-0.90 17260 22
-0.14 17261 22
-0.17 17262 22
0.71 17263 22
0.70 17264 22
-0.47 17265 22
0.56 17266 22
0.52 17267 22
0.09 17268 22
0.25 17269 22
0.18 17270 22
0.09 17271 22
-2.35 17272 22
-1.28 17273 22
31.69 17274 22
0.23 17275 22
-10.03 17276 22
1.87 17277 22
-0.24 17278 22
0.73 17279 22
0.12 17280 22
-0.65 17281 22
1.26 17282 22
-0.40 17283 22
-0.16 17284 22
2.56 17285 22
0.47 17286 22
0.29 17287 22
0.32 17288 22
-0.63 17289 22
0.47 17290 22
-18.53 17291 22
-0.17 17292 22
0.47 17293 22
7.88 17294 22
0.95 17295 22
-0.20 17296 22
-1.87 17297 22
0.73 17298 22
-1.93 17299 22
0.39 17300 22
-2.41 17301 22
0.00 17302 22
1.18 17303 22
0.67 17304 22
0.83 17305 22
0.20 17306 22
0.46 17307 22
0.71 17308 22
-0.17 17309 22
-15.17 17310 22
0.08 17311 22
-0.62 17312 22
0.37 17313 22
0.16 17314 22
1.79 17315 22
0.12 17316 22
0.83 17317 22
1.55 17318 22
0.52 17319 22
0.74 17320 22
2.21 17321 22
0.36 17322 22
3.49 17323 22
-0.61 17324 22
-1.18 17325 22
-1.87 17326 22
0.92 17327 22
1.97 17328 22
0.02 17329 22
-1.22 17330 22
-0.07 17331 22
34.32 17332 22
0.17 17333 22
0.31 17334 22
0.89 17335 22
1.35 17336 22
2.40 17337 22
1.13 17338 22
-20.28 17339 22
0.48 17340 22
0.75 17341 22
-3.23 17342 22
-0.08 17343 22
1.97 17344 22
-2.83 17345 22
0.13 17346 22
-15.89 17347 22
0.10 17348 22
0.44 17349 22
0.08 17350 22
0.08 17351 22
0.55 17352 22
-0.35 17353 22
1.43 17354 22
1.81 17355 22
-1.69 17356 22
-0.34 17357 22
-7.97 17358 22
-1.15 17359 22
-0.33 17360 22
1.69 17361 22
-2.48 17362 22
0.03 17363 22
-3.91 17364 22
0.43 17365 22
-3.43 17366 22
-0.74 17367 22
-2.72 17368 22
-0.61 17369 22
-1.41 17370 22
0.68 17371 22
1.03 17372 22
0.77 17373 22
1.92 17374 22
-0.96 17375 22
-0.15 17376 22
1.37 17377 22
0.25 17378 22
1.12 17379 22
0.12 17380 22
-6.03 17381 22
-1.34 17382 22
-0.90 17383 22
1.71 17384 22
0.47 17385 22
0.72 17386 22
1.44 17387 22
3.73 17388 22
13.44 17389 22
2.01 17390 22
4.57 17391 22
0.61 17392 22
0.30 17393 22
0.92 17394 22
1.69 17395 22
-4.81 17396 22
1.45 17397 22
0.33 17398 22
-0.86 17399 22
-0.16 17400 22
5.33 17401 22
0.18 17402 22
-1.21 17403 22
0.51 17404 22
2.41 17405 22
0.25 17406 22
-0.70 17407 22
0.28 17408 22
0.80 17409 22
-0.00 17410 22
1.28 17411 22
-1.77 17412 22
-0.11 17413 22
4.08 17414 22
0.23 17415 22
0.74 17416 22
-24.43 17417 22
0.50 17418 22
-0.75 17419 22
-0.50 17420 22
13.58 17421 22
-1.38 17422 22
-1.07 17423 22
2.55 17424 22
2.46 17425 22
0.63 17426 22
1.77 17427 22
0.38 17428 22
1.08 17429 22
0.70 17430 22
0.41 17431 22
0.43 17432 22
0.32 17433 22
0.66 17434 22
-0.12 17435 22
2.85 17436 22
-2.47 17437 22
-5.66 17438 22
-5.39 17439 22
1.55 17440 22
-1.69 17441 22
-0.67 17442 22
-0.66 17443 22
0.30 17444 22
-266.76 17445 22
2.11 17446 22
0.99 17447 22
0.72 17448 22
-0.32 17449 22
0.67 17450 22
0.70 17451 22
-11.88 17452 22
-0.71 17453 22
1.18 17454 22
-0.40 17455 22
1.33 17456 22
3.00 17457 22
-1.62 17458 22
1.82 17459 22
78.63 17460 22
1.26 17461 22
2.34 17462 22
1.93 17463 22
0.23 17464 22
0.39 17465 22
0.09 17466 22
3.36 17467 22
0.20 17468 22
-0.40 17469 22
4.03 17470 22
0.24 17471 22
0.01 17472 22
-0.01 17473 22
0.59 17474 22
31.46 17475 22
2.08 17476 22
-0.22 17477 22
-0.70 17478 22
0.37 17479 22
0.91 17480 22
0.95 17481 22
0.33 17482 22
0.13 17483 22
0.58 17484 22
0.42 17485 22
-1.31 17486 22
-11.17 17487 22
0.29 17488 22
0.07 17489 22
2.38 17490 22
0.69 17491 22
-2.03 17492 22
-0.01 17493 22
0.26 17494 22
0.35 17495 22
-0.06 17496 22
-0.04 17497 22
1.75 17498 22
0.57 17499 22
1.40 17500 22
0.89 17501 22
0.87 17502 22
-0.49 17503 22
1.98 17504 22
1.23 17505 22
0.23 17506 22
2.38 17507 22
-0.02 17508 22
0.41 17509 22
-0.10 17510 22
0.68 17511 22
0.56 17512 22
1.28 17513 22
1.00 17514 22
0.51 17515 22
-3.12 17516 22
-1.48 17517 22
1.20 17518 22
-1.89 17519 22
0.36 17520 22
-0.44 17521 22
0.62 17522 22
1.01 17523 22
0.66 17524 22
17.03 17525 22
1.10 17526 22
0.80 17527 22
-0.56 17528 22
-0.92 17529 22
0.91 17530 22
-0.04 17531 22
7.62 17532 22
1.75 17533 22
0.28 17534 22
3.47 17535 22
1.57 17536 22
-1.60 17537 22
0.37 17538 22
1.19 17539 22
0.31 17540 22
0.51 17541 22
2.49 17542 22
-0.66 17543 22
0.03 17544 22
-2.74 17545 22
0.79 17546 22
0.30 17547 22
-0.38 17548 22
-0.20 17549 22
0.90 17550 22
0.84 17551 22
0.48 17552 22
0.59 17553 22
-12.17 17554 22
-0.02 17555 22
-0.29 17556 22
-0.53 17557 22
-0.27 17558 22
0.22 17559 22
0.50 17560 22
-0.30 17561 22
0.36 17562 22
0.91 17563 22
0.34 17564 22
1.01 17565 22
0.16 17566 22
0.55 17567 22
-0.02 17568 22
-0.68 17569 22
0.95 17570 22
2.29 17571 22
-0.03 17572 22
-1.90 17573 22
-1.74 17574 22
0.29 17575 22
0.39 17576 22
-0.75 17577 22
54.63 17578 22
0.36 17579 22
-0.33 17580 22
0.11 17581 22
1.73 17582 22
0.21 17583 22
3.45 17584 22
0.86 17585 22
0.31 17586 22
-0.88 17587 22
0.58 17588 22
2.17 17589 22
0.25 17590 22
0.21 17591 22
0.72 17592 22
11.47 17593 22
0.14 17594 22
1.42 17595 22
-0.49 17596 22
-2.88 17597 22
0.29 17598 22
-0.75 17599 22
0.02 17600 22
0.25 17601 23
0.24 17602 23
0.35 17603 23
0.66 17604 23
0.69 17605 23
0.53 17606 23
0.75 17607 23
0.59 17608 23
0.39 17609 23
0.56 17610 23
0.56 17611 23
0.73 17612 23
0.91 17613 23
0.65 17614 23
0.64 17615 23
0.64 17616 23
0.70 17617 23
0.52 17618 23
0.92 17619 23
0.66 17620 23
0.52 17621 23
0.64 17622 23
0.32 17623 23
0.41 17624 23
0.42 17625 23
0.11 17626 23
0.36 17627 23
0.38 17628 23
0.58 17629 23
0.35 17630 23
0.80 17631 23
0.49 17632 23
0.63 17633 23
0.71 17634 23
0.56 17635 23
0.69 17636 23
0.48 17637 23
0.83 17638 23
0.77 17639 23
0.51 17640 23
0.65 17641 23
0.52 17642 23
0.68 17643 23
0.71 17644 23
0.76 17645 23
0.83 17646 23
0.45 17647 23
0.33 17648 23
0.52 17649 23
0.77 17650 23
0.41 17651 23
0.32 17652 23
0.55 17653 23
0.66 17654 23
0.48 17655 23
0.68 17656 23
0.80 17657 23
0.49 17658 23
0.47 17659 23
0.61 17660 23
0.58 17661 23
0.42 17662 23
0.66 17663 23
0.51 17664 23
0.66 17665 23
0.51 17666 23
0.69 17667 23
0.67 17668 23
0.59 17669 23
0.64 17670 23
0.92 17671 23
0.82 17672 23
0.66 17673 23
0.73 17674 23
0.86 17675 23
0.34 17676 23
0.81 17677 23
0.43 17678 23
0.44 17679 23
0.83 17680 23
1.37 17681 23
1.02 17682 23
0.43 17683 23
0.15 17684 23
-0.49 17685 23
-0.00 17686 23
-0.07 17687 23
-0.31 17688 23
-0.11 17689 23
-0.75 17690 23
-0.29 17691 23
0.65 17692 23
0.13 17693 23
0.23 17694 23
-1.24 17695 23
0.34 17696 23
0.10 17697 23
1.41 17698 23
0.30 17699 23
0.75 17700 23
0.09 17701 23
0.39 17702 23
-0.17 17703 23
-0.44 17704 23
0.11 17705 23
-6.80 17706 23
0.53 17707 23
0.35 17708 23
0.69 17709 23
0.21 17710 23
-0.22 17711 23
0.18 17712 23
-1.52 17713 23
-0.27 17714 23
0.56 17715 23
-1.46 17716 23
0.54 17717 23
-0.37 17718 23
0.05 17719 23
0.28 17720 23
-0.12 17721 23
-1.25 17722 23
0.11 17723 23
0.36 17724 23
-4.95 17725 23
0.64 17726 23
-0.08 17727 23
0.01 17728 23
0.09 17729 23
0.48 17730 23
0.31 17731 23
0.33 17732 23
0.55 17733 23
-0.31 17734 23
0.87 17735 23
0.18 17736 23
0.59 17737 23
0.79 17738 23
1.70 17739 23
-0.44 17740 23
2.63 17741 23
117.40 17742 23
-1.82 17743 23
-0.71 17744 23
0.42 17745 23
0.53 17746 23
0.30 17747 23
0.29 17748 23
0.62 17749 23
0.29 17750 23
-0.17 17751 23
0.46 17752 23
0.20 17753 23
0.18 17754 23
0.43 17755 23
0.49 17756 23
-0.98 17757 23
0.45 17758 23
-0.16 17759 23
-0.17 17760 23
-1.59 17761 23
0.26 17762 23
0.05 17763 23
-0.37 17764 23
-0.14 17765 23
0.03 17766 23
-0.23 17767 23
-0.02 17768 23
-0.46 17769 23
-0.62 17770 23
0.31 17771 23
0.33 17772 23
-0.83 17773 23
-0.56 17774 23
-0.21 17775 23
0.17 17776 23
-0.38 17777 23
-0.30 17778 23
0.01 17779 23
0.08 17780 23
-0.13 17781 23
0.09 17782 23
0.62 17783 23
-0.61 17784 23
0.51 17785 23
-0.14 17786 23
-0.12 17787 23
0.62 17788 23
0.57 17789 23
0.93 17790 23
-0.28 17791 23
1.39 17792 23
0.27 17793 23
-0.22 17794 23
-0.05 17795 23
0.10 17796 23
1.26 17797 23
0.81 17798 23
-0.10 17799 23
0.54 17800 23
-0.19 17801 23
0.13 17802 23
0.08 17803 23
0.21 17804 23
-0.58 17805 23
0.07 17806 23
0.34 17807 23
0.31 17808 23
0.33 17809 23
0.17 17810 23
0.20 17811 23
0.07 17812 23
-0.19 17813 23
-0.02 17814 23
0.07 17815 23
-0.00 17816 23
0.06 17817 23
0.28 17818 23
0.68 17819 23
-0.44 17820 23
-0.20 17821 23
-0.13 17822 23
-0.05 17823 23
-0.11 17824 23
-2.01 17825 23
-0.23 17826 23
0.00 17827 23
0.05 17828 23
0.09 17829 23
-0.11 17830 23
0.22 17831 23
0.52 17832 23
-0.58 17833 23
0.48 17834 23
-0.19 17835 23
-0.09 17836 23
0.13 17837 23
0.33 17838 23
-1.15 17839 23
-1.07 17840 23
0.39 17841 23
0.11 17842 23
-0.83 17843 23
0.37 17844 23
-0.23 17845 23
0.69 17846 23
-0.58 17847 23
-0.08 17848 23
1.62 17849 23
0.22 17850 23
-0.38 17851 23
2.23 17852 23
0.41 17853 23
0.28 17854 23
-4.17 17855 23
-0.00 17856 23
0.14 17857 23
-0.00 17858 23
-59.73 17859 23
-0.21 17860 23
-0.43 17861 23
0.23 17862 23
0.34 17863 23
0.23 17864 23
0.35 17865 23
-0.45 17866 23
0.23 17867 23
-2.29 17868 23
0.27 17869 23
-0.02 17870 23
-1.13 17871 23
-0.87 17872 23
-1.74 17873 23
0.01 17874 23
0.16 17875 23
0.22 17876 23
-0.44 17877 23
0.56 17878 23
-0.07 17879 23
0.14 17880 23
-44.04 17881 23
-0.24 17882 23
-0.66 17883 23
0.33 17884 23
0.69 17885 23
0.15 17886 23
0.51 17887 23
0.41 17888 23
-0.17 17889 23
-0.50 17890 23
-1.20 17891 23
0.02 17892 23
-0.05 17893 23
0.37 17894 23
0.04 17895 23
0.25 17896 23
0.08 17897 23
0.20 17898 23
1.87 17899 23
0.15 17900 23
-0.02 17901 23
-0.13 17902 23
0.34 17903 23
0.26 17904 23
-0.07 17905 23
0.05 17906 23
0.25 17907 23
0.68 17908 23
0.33 17909 23
0.81 17910 23
-0.01 17911 23
0.57 17912 23
0.17 17913 23
0.56 17914 23
0.29 17915 23
0.42 17916 23
0.15 17917 23
0.51 17918 23
-0.68 17919 23
-0.33 17920 23
0.66 17921 23
0.38 17922 23
0.22 17923 23
0.31 17924 23
0.94 17925 23
-0.20 17926 23
-0.06 17927 23
0.20 17928 23
-0.97 17929 23
0.06 17930 23
0.33 17931 23
-0.01 17932 23
0.00 17933 23
-0.00 17934 23
-0.00 17935 23
0.08 17936 23
6.18 17937 23
-0.29 17938 23
-0.47 17939 23
0.10 17940 23
0.16 17941 23
0.16 17942 23
0.15 17943 23
0.07 17944 23
0.49 17945 23
-0.10 17946 23
-3.41 17947 23
-0.46 17948 23
-0.01 17949 23
0.51 17950 23
0.32 17951 23
0.11 17952 23
0.10 17953 23
-0.35 17954 23
0.39 17955 23
0.19 17956 23
-0.03 17957 23
0.04 17958 23
0.46 17959 23
0.19 17960 23
-0.21 17961 23
-0.34 17962 23
0.23 17963 23
-0.74 17964 23
0.34 17965 23
0.55 17966 23
0.01 17967 23
-0.17 17968 23
-0.08 17969 23
0.30 17970 23
-0.15 17971 23
0.09 17972 23
0.10 17973 23
0.38 17974 23
0.42 17975 23
0.22 17976 23
-0.08 17977 23
1.73 17978 23
0.34 17979 23
1.03 17980 23
0.26 17981 23
0.69 17982 23
-0.05 17983 23
0.18 17984 23
-0.71 17985 23
0.27 17986 23
-0.05 17987 23
-0.08 17988 23
-0.56 17989 23
-0.13 17990 23
-0.40 17991 23
0.02 17992 23
-0.04 17993 23
0.29 17994 23
0.50 17995 23
-0.01 17996 23
0.36 17997 23
0.40 17998 23
0.21 17999 23
-0.40 18000 23
0.16 18001 23
0.08 18002 23
-0.02 18003 23
-0.06 18004 23
-0.15 18005 23
-0.03 18006 23
0.30 18007 23
-0.20 18008 23
-0.58 18009 23
0.45 18010 23
-0.37 18011 23
-0.12 18012 23
1.15 18013 23
0.07 18014 23
0.41 18015 23
0.67 18016 23
-0.07 18017 23
5.55 18018 23
-1.10 18019 23
-0.15 18020 23
-0.24 18021 23
-0.19 18022 23
0.02 18023 23
1.10 18024 23
-0.00 18025 23
0.06 18026 23
-0.26 18027 23
0.40 18028 23
0.15 18029 23
0.16 18030 23
0.38 18031 23
-0.04 18032 23
0.13 18033 23
-1.11 18034 23
-0.54 18035 23
-0.53 18036 23
-0.35 18037 23
0.04 18038 23
0.06 18039 23
-0.62 18040 23
0.69 18041 23
0.34 18042 23
0.15 18043 23
0.06 18044 23
-0.20 18045 23
-0.02 18046 23
0.05 18047 23
-0.24 18048 23
0.05 18049 23
0.68 18050 23
2.38 18051 23
-0.11 18052 23
-0.04 18053 23
0.39 18054 23
-6.05 18055 23
-0.35 18056 23
0.76 18057 23
-0.00 18058 23
-0.11 18059 23
0.10 18060 23
0.51 18061 23
0.48 18062 23
0.32 18063 23
0.16 18064 23
0.09 18065 23
0.01 18066 23
-22.11 18067 23
0.19 18068 23
0.09 18069 23
-0.30 18070 23
0.58 18071 23
0.31 18072 23
0.17 18073 23
0.13 18074 23
0.02 18075 23
0.29 18076 23
0.28 18077 23
-0.34 18078 23
0.69 18079 23
0.13 18080 23
-0.17 18081 23
0.40 18082 23
0.18 18083 23
-0.44 18084 23
-0.31 18085 23
-0.35 18086 23
0.21 18087 23
0.05 18088 23
0.16 18089 23
0.18 18090 23
-0.41 18091 23
0.11 18092 23
0.51 18093 23
-0.36 18094 23
0.26 18095 23
0.34 18096 23
0.26 18097 23
0.05 18098 23
-0.33 18099 23
-0.02 18100 23
-0.09 18101 23
-0.25 18102 23
0.23 18103 23
0.57 18104 23
-0.79 18105 23
0.01 18106 23
0.02 18107 23
0.72 18108 23
0.02 18109 23
0.89 18110 23
0.42 18111 23
0.38 18112 23
-0.96 18113 23
