DemDexc	AemDexc	E	T
-224.6	103.65	-14.5792	21.8
-238.05	4.6687	-0.249	21.85
180.3	-47.8062	-1.5548	21.900000000000002
-72.85	-0.7188	-0.1768	21.950000000000003
22.9	34.6875	0.7022	22.000000000000004
-21.0	5.6812	-1.6148	22.05
-155.25	35.4937	-1.2109	22.1
-13.4	-47.1562	0.8507	22.150000000000002
-160.8	-26.3562	0.0963	22.200000000000003
92.75	-28.475	-2.1089	22.250000000000004
-171.5	-12.1812	-0.0507	22.3
-239.25	21.775	-0.467	22.35
-236.1	53.1438	-1.1825	22.400000000000002
57.5	-5.1562	-0.4623	22.450000000000003
-198.85	61.025	-2.107	22.500000000000004
-124.7	4.4	-0.2911	22.55
-43.85	18.075	-5.8338	22.6
-172.4	12.6062	-0.4056	22.650000000000002
39.0	55.7125	0.6889	22.700000000000003
-86.45	-72.25	0.5508	22.750000000000004
135.1	32.0	0.1857	22.8
-237.5	-45.9125	0.1346	22.85
-110.5	40.9125	-3.6242	22.900000000000002
-82.1	-16.5063	0.1441	22.950000000000003
199.5	63.1938	0.2654	23.000000000000004
-92.4	7.5	-0.4326	23.05
-246.35	-47.5875	0.1344	23.1
182.05	33.3188	0.1215	23.150000000000002
-51.95	-26.575	0.4069	23.200000000000003
-272.9	-73.85	0.2214	23.250000000000004
-254.75	-6.0562	-0.1455	23.3
-83.0	59.375	3.786	23.35
-47.9	49.7812	2.1126	23.400000000000002
154.75	18.1438	0.0279	23.450000000000003
-141.7	-5.8375	-0.1087	23.500000000000004
68.65	81.8188	0.6454	23.55
97.5	-76.425	3.1138	23.6
129.6	6.5813	-0.0894	23.650000000000002
93.75	-84.4062	2.4988	23.700000000000003
0.65	66.0063	0.9941	23.750000000000004
-73.8	70.4937	2.3181	23.8
-256.3	114.9375	-10.639	23.85
-34.5	-37.8188	0.6241	23.900000000000002
74.35	62.7562	0.5536	23.950000000000003
186.9	-2.5	-0.233	24.000000000000004
-197.2	29.325	-0.708	24.05
0.1	10.1938	0.9941	24.1
236.5	47.7688	0.1453	24.150000000000002
-177.25	3.4062	-0.248	24.200000000000003
-213.65	-29.1625	0.0573	24.250000000000004
117.2	14.7437	0.0412	24.3
-97.4	85.5688	2.5851	24.35
-129.5	-50.3687	0.325	24.400000000000002
6.65	-25.3313	1.1813	24.450000000000003
-100.3	70.35	3.9792	24.500000000000004
246.7	47.2625	0.1324	24.55
-74.8	22.1313	-1.9393	24.6
-104.4	-33.3125	0.2675	24.650000000000002
-192.05	92.9375	-36.3215	24.700000000000003
40.95	6.75	0.0975	24.750000000000004
-133.35	112.1438	2.7597	24.8
-223.4	173.25	3.1777	24.85
8.6	14.1	0.7196	24.900000000000002
-254.9	-97.1313	0.319	24.950000000000003
-53.65	20.4625	-4.0593	25.000000000000004
-49.1	-94.4312	0.7524	25.05
-41.8	-12.6812	0.2532	25.1
-116.1	-36.5312	0.2635	25.150000000000002
84.65	-9.875	-0.5652	25.200000000000003
-221.05	0.5625	-0.2061	25.250000000000004
96.4	-42.9062	-9.9261	25.3
264.9	-76.8938	-1.8609	25.35
-87.4	-59.9438	0.494	25.400000000000002
79.7	-86.4	2.0273	25.450000000000003
-47.35	-44.4812	0.5832	25.500000000000004
203.8	-59.2812	-1.8692	25.55
49.9	33.9688	0.4918	25.6
62.3	55.2563	0.5674	25.650000000000002
1.5	-33.625	1.0274	25.700000000000003
-26.75	80.9563	1.2375	25.750000000000004
48.75	6.4875	0.0522	25.8
-90.25	-24.3687	0.2208	25.85
208.3	-2.1938	-0.2258	25.900000000000002
-37.75	-23.4812	0.4653	25.950000000000003
-53.85	1.6938	-0.2806	26.000000000000004
-130.4	83.3938	5.3004	26.05
-109.6	7.3375	-0.3855	26.1
-108.4	71.3188	4.7993	26.150000000000002
-91.5	-9.2	0.0009	26.200000000000003
238.95	89.6438	0.3144	26.250000000000004
